learner,params,fold,fold_ba,fold_oa,representation,source_track
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",1,0.551520632319904,0.6460176991150443,I28_G29,t88
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",2,0.53577447057637,0.7048147592620368,I28_G29,t88
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",3,0.4673949110701132,0.4816259187040648,I28_G29,t88
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",1,0.8215657220329419,0.7457627118644068,I28_G29,t88
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",2,0.7496512372121588,0.7751612419379031,I28_G29,t88
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",3,0.788573188507933,0.5873706314684266,I28_G29,t88
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",1,0.8201631861473487,0.7309134543272836,I28_G29,t88
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",2,0.7076413358488229,0.7652617369131544,I28_G29,t88
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",3,0.778817772508675,0.6161691915404229,I28_G29,t88
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",1,0.5488320060255519,0.6236688165591721,I28_G29,t88
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",2,0.528694277785589,0.6820158992050398,I28_G29,t88
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",3,0.47529738803910393,0.495875206239688,I28_G29,t88
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",1,0.8209914295314359,0.7409629518524073,I28_G29,t88
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",2,0.748089764464158,0.7735113244337783,I28_G29,t88
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",3,0.7805273555144334,0.600269986500675,I28_G29,t88
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",1,0.7548375344228004,0.704064796760162,I28_G29,t88
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",2,0.681828299101862,0.7352632368381581,I28_G29,t88
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",3,0.7679866592216374,0.607769611519424,I28_G29,t88
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",1,0.5481533709521553,0.6227688615569221,I28_G29,t88
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",2,0.5286279098770885,0.6820158992050398,I28_G29,t88
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",3,0.47526623131253143,0.495875206239688,I28_G29,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",1,0.8135089837818364,0.7132143392830359,I28_G29,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",2,0.7158251990994323,0.7633118344082795,I28_G29,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",3,0.7805161670261773,0.6202189890505475,I28_G29,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",1,0.7761413634029262,0.7153142342882856,I28_G29,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",2,0.702227614369352,0.7615119244037798,I28_G29,t88
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",3,0.7790251283793295,0.6223188840557972,I28_G29,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",1,0.8137199509742814,0.7096145192740363,I28_G29,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",2,0.7159848898504448,0.7645117744112795,I28_G29,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",3,0.7798097365777025,0.6260686965651717,I28_G29,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",1,0.7761389237410488,0.7136643167841608,I28_G29,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",2,0.7086106537242747,0.7642117894105295,I28_G29,t88
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",3,0.7789686964928242,0.6266686665666716,I28_G29,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",1,0.8151374846144389,0.712164391780411,I28_G29,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",2,0.7224756742688239,0.7669116544172792,I28_G29,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",3,0.7683359894498585,0.6251687415629219,I28_G29,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",1,0.8148968107275556,0.712014399280036,I28_G29,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",2,0.7117703350325251,0.7664616769161542,I28_G29,t88
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",3,0.7689026074653651,0.6263686815659217,I28_G29,t88
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",1,0.7548846691483868,0.7432128393580321,I28_G29,t139
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",2,0.6440739259735944,0.7687115644217789,I28_G29,t139
SVC,"{'C': 0.1, 'gamma_mult': 0.1}",3,0.7280024657443857,0.5215239238038099,I28_G29,t139
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",1,0.6357831496595694,0.735413229338533,I28_G29,t139
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",2,0.6204726647593239,0.7688615569221539,I28_G29,t139
SVC,"{'C': 0.1, 'gamma_mult': 1.0}",3,0.6021136090310789,0.5641217939103045,I28_G29,t139
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",1,0.40026668739192306,0.5155242237888106,I28_G29,t139
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",2,0.33059381611341215,0.5647217639118044,I28_G29,t139
SVC,"{'C': 0.1, 'gamma_mult': 10.0}",3,0.35655046863068923,0.40827958602069897,I28_G29,t139
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",1,0.8000782449750734,0.7415629218539073,I28_G29,t139
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",2,0.7376648050825614,0.7867106644667766,I28_G29,t139
SVC,"{'C': 1.0, 'gamma_mult': 0.1}",3,0.7795329870518966,0.5633718314084296,I28_G29,t139
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",1,0.8033419392293514,0.743812809359532,I28_G29,t139
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",2,0.7316981809500337,0.7832608369581521,I28_G29,t139
SVC,"{'C': 1.0, 'gamma_mult': 1.0}",3,0.7988815261597957,0.607619619019049,I28_G29,t139
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",1,0.5147168298033407,0.6548672566371682,I28_G29,t139
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",2,0.5236472339937348,0.7054147292635369,I28_G29,t139
SVC,"{'C': 1.0, 'gamma_mult': 10.0}",3,0.4870705693882066,0.49077546122693866,I28_G29,t139
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",1,0.8036890496174077,0.7460626968651567,I28_G29,t139
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",2,0.7461308428536987,0.7907604619769012,I28_G29,t139
SVC,"{'C': 10.0, 'gamma_mult': 0.1}",3,0.7897209556824113,0.5879706014699265,I28_G29,t139
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",1,0.7993368929042161,0.7388630568471577,I28_G29,t139
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",2,0.7239704908309745,0.7751612419379031,I28_G29,t139
SVC,"{'C': 10.0, 'gamma_mult': 1.0}",3,0.7978864739646981,0.6130193490325484,I28_G29,t139
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",1,0.5048380926462335,0.616019199040048,I28_G29,t139
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",2,0.5176829334010556,0.6844157792110395,I28_G29,t139
SVC,"{'C': 10.0, 'gamma_mult': 10.0}",3,0.4999334792500948,0.512224388780561,I28_G29,t139
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",1,0.8030428633106197,0.7505624718764062,I28_G29,t139
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",2,0.7363120917835817,0.7879106044697766,I28_G29,t139
SVC,"{'C': 100.0, 'gamma_mult': 0.1}",3,0.793308894569752,0.599970001499925,I28_G29,t139
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",1,0.7797436301010087,0.7075146242687865,I28_G29,t139
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",2,0.7007580754885637,0.7453127343632818,I28_G29,t139
SVC,"{'C': 100.0, 'gamma_mult': 1.0}",3,0.7861342589082055,0.6032698365081746,I28_G29,t139
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",1,0.5051410757595656,0.616319184040798,I28_G29,t139
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",2,0.5176759068141432,0.6842657867106645,I28_G29,t139
SVC,"{'C': 100.0, 'gamma_mult': 10.0}",3,0.4997769306739924,0.511924403779811,I28_G29,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",1,0.7938881667185387,0.7228138593070347,I28_G29,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",2,0.7485577172949942,0.7744112794360282,I28_G29,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 1}",3,0.7977774101413513,0.6190190490475477,I28_G29,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",1,0.7941531636042128,0.7258137093145343,I28_G29,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",2,0.7359583423625005,0.7744112794360282,I28_G29,t139
RF,"{'max_features': 'sqrt', 'min_samples_leaf': 5}",3,0.7954507672701128,0.616469176541173,I28_G29,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",1,0.7910529889951239,0.7223638818059097,I28_G29,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",2,0.7403258066056433,0.7727613619319034,I28_G29,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 1}",3,0.7972244770682606,0.6191690415479226,I28_G29,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",1,0.7939598101575382,0.7265636718164091,I28_G29,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",2,0.7436139353304776,0.7783110844457777,I28_G29,t139
RF,"{'max_features': 0.5, 'min_samples_leaf': 5}",3,0.7975880090649486,0.6203689815509225,I28_G29,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",1,0.7896393753657028,0.7217639118044098,I28_G29,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",2,0.7454334999596457,0.7727613619319034,I28_G29,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 1}",3,0.7938014458054379,0.6166191690415479,I28_G29,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",1,0.7922383951033632,0.7238638068096596,I28_G29,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",2,0.7380504166286042,0.7730613469326534,I28_G29,t139
RF,"{'max_features': 1.0, 'min_samples_leaf': 5}",3,0.7938025214135248,0.616319184040798,I28_G29,t139
